CMDLINE /home/r0b00sj/.conda/envs/capstone/bin/python fit_gensim_lda.py
MEM 686.562500 1522635478.2216
MEM 686.562500 1522635478.3220
MEM 686.562500 1522635478.4224
MEM 686.562500 1522635478.5228
MEM 686.562500 1522635478.6232
MEM 686.562500 1522635478.7248
MEM 686.562500 1522635478.8251
MEM 686.562500 1522635478.9255
MEM 686.562500 1522635479.0279
MEM 686.562500 1522635479.1284
MEM 686.562500 1522635479.2289
MEM 686.562500 1522635479.3293
MEM 686.562500 1522635479.4297
MEM 686.562500 1522635479.5315
MEM 686.562500 1522635479.6319
MEM 686.562500 1522635479.7332
MEM 686.562500 1522635479.8336
MEM 686.562500 1522635479.9355
MEM 686.562500 1522635480.0360
MEM 686.562500 1522635480.1364
MEM 686.562500 1522635480.2367
MEM 686.562500 1522635480.3371
MEM 686.562500 1522635480.4393
MEM 686.562500 1522635480.5397
MEM 686.562500 1522635480.6400
MEM 686.562500 1522635480.7405
MEM 686.562500 1522635480.8409
MEM 686.562500 1522635480.9414
MEM 686.562500 1522635481.0419
MEM 686.562500 1522635481.1423
MEM 686.562500 1522635481.2428
MEM 686.562500 1522635481.3432
MEM 686.562500 1522635481.4436
MEM 686.562500 1522635481.5440
MEM 686.562500 1522635481.6444
MEM 686.562500 1522635481.7448
MEM 686.562500 1522635481.8452
MEM 686.562500 1522635481.9456
MEM 686.562500 1522635482.0460
MEM 686.562500 1522635482.1468
MEM 686.562500 1522635482.2470
MEM 686.562500 1522635482.3474
MEM 686.562500 1522635482.4479
MEM 686.562500 1522635482.5483
MEM 686.562500 1522635482.6487
MEM 686.562500 1522635482.7491
MEM 686.562500 1522635482.8495
MEM 686.562500 1522635482.9497
MEM 686.562500 1522635483.0501
MEM 686.562500 1522635483.1506
MEM 686.562500 1522635483.2510
MEM 686.562500 1522635483.3514
MEM 686.562500 1522635483.4517
MEM 686.562500 1522635483.5521
MEM 686.562500 1522635483.6525
MEM 686.562500 1522635483.7527
MEM 686.562500 1522635483.8530
MEM 686.562500 1522635483.9542
MEM 686.562500 1522635484.0546
MEM 686.562500 1522635484.1548
MEM 686.562500 1522635484.2569
MEM 686.562500 1522635484.3573
MEM 686.562500 1522635484.4576
MEM 686.562500 1522635484.5595
MEM 686.562500 1522635484.6598
MEM 686.562500 1522635484.7602
MEM 686.562500 1522635484.8609
MEM 686.562500 1522635484.9616
MEM 686.562500 1522635485.0620
MEM 686.562500 1522635485.1623
MEM 686.562500 1522635485.2627
MEM 686.562500 1522635485.3630
MEM 686.562500 1522635485.4634
MEM 686.562500 1522635485.5639
MEM 686.562500 1522635485.6643
MEM 686.562500 1522635485.7649
MEM 686.562500 1522635485.8652
MEM 686.562500 1522635485.9656
MEM 686.562500 1522635486.0662
MEM 686.562500 1522635486.1666
MEM 686.562500 1522635486.2669
MEM 686.562500 1522635486.3673
MEM 686.562500 1522635486.4677
MEM 686.562500 1522635486.5693
MEM 686.562500 1522635486.6696
MEM 686.562500 1522635486.7700
MEM 686.562500 1522635486.8702
MEM 686.562500 1522635486.9706
MEM 686.562500 1522635487.0709
MEM 686.562500 1522635487.1713
MEM 686.562500 1522635487.2716
MEM 686.562500 1522635487.3719
MEM 686.562500 1522635487.4723
MEM 686.562500 1522635487.5739
MEM 686.562500 1522635487.6743
MEM 686.562500 1522635487.7747
MEM 686.562500 1522635487.8754
MEM 686.562500 1522635487.9758
MEM 686.562500 1522635488.0762
MEM 686.562500 1522635488.1766
MEM 686.562500 1522635488.2770
MEM 686.562500 1522635488.3775
MEM 686.562500 1522635488.4779
MEM 686.562500 1522635488.5783
MEM 686.562500 1522635488.6787
MEM 686.562500 1522635488.7791
MEM 686.562500 1522635488.8810
MEM 686.562500 1522635488.9814
MEM 686.562500 1522635489.0817
MEM 686.562500 1522635489.1821
MEM 686.562500 1522635489.2825
MEM 686.562500 1522635489.3828
MEM 686.562500 1522635489.4833
MEM 686.562500 1522635489.5836
MEM 686.562500 1522635489.6840
MEM 686.562500 1522635489.7844
MEM 686.562500 1522635489.8848
MEM 686.562500 1522635489.9852
MEM 686.562500 1522635490.0866
MEM 686.562500 1522635490.1869
MEM 686.562500 1522635490.2872
MEM 686.562500 1522635490.3896
MEM 686.562500 1522635490.4900
MEM 686.562500 1522635490.5904
MEM 686.562500 1522635490.6909
MEM 686.562500 1522635490.7913
MEM 686.562500 1522635490.8916
MEM 686.562500 1522635490.9936
MEM 686.562500 1522635491.0940
MEM 686.562500 1522635491.1944
MEM 686.562500 1522635491.2948
MEM 686.562500 1522635491.3950
MEM 686.562500 1522635491.4954
MEM 686.562500 1522635491.5958
MEM 686.562500 1522635491.6962
MEM 686.562500 1522635491.7965
MEM 686.562500 1522635491.9000
MEM 686.562500 1522635492.0004
MEM 686.562500 1522635492.1009
MEM 686.562500 1522635492.2018
MEM 686.562500 1522635492.3021
MEM 686.562500 1522635492.4027
MEM 686.562500 1522635492.5031
MEM 686.562500 1522635492.6036
MEM 686.562500 1522635492.7040
MEM 686.562500 1522635492.8044
MEM 686.562500 1522635492.9046
MEM 686.562500 1522635493.0050
MEM 686.562500 1522635493.1053
MEM 686.562500 1522635493.2057
MEM 686.562500 1522635493.3061
MEM 686.562500 1522635493.4070
MEM 686.562500 1522635493.5074
MEM 686.562500 1522635493.6078
MEM 686.562500 1522635493.7083
MEM 686.562500 1522635493.8087
MEM 686.562500 1522635493.9091
MEM 686.562500 1522635494.0095
MEM 686.562500 1522635494.1104
MEM 686.562500 1522635494.2108
MEM 686.562500 1522635494.3112
MEM 686.562500 1522635494.4149
MEM 686.562500 1522635494.5153
MEM 686.562500 1522635494.6157
MEM 686.562500 1522635494.7161
MEM 686.562500 1522635494.8166
MEM 686.562500 1522635494.9183
MEM 686.562500 1522635495.0197
MEM 686.562500 1522635495.1201
MEM 686.562500 1522635495.2204
MEM 686.562500 1522635495.3208
MEM 686.562500 1522635495.4212
MEM 686.562500 1522635495.5225
MEM 686.562500 1522635495.6230
MEM 686.562500 1522635495.7233
MEM 686.562500 1522635495.8237
MEM 686.562500 1522635495.9254
MEM 686.562500 1522635496.0258
MEM 686.562500 1522635496.1262
MEM 686.562500 1522635496.2269
MEM 686.562500 1522635496.3271
MEM 686.562500 1522635496.4275
MEM 686.562500 1522635496.5290
MEM 686.562500 1522635496.6293
MEM 686.562500 1522635496.7295
MEM 686.562500 1522635496.8322
MEM 686.562500 1522635496.9326
MEM 686.562500 1522635497.0328
MEM 686.562500 1522635497.1348
MEM 686.562500 1522635497.2352
MEM 686.562500 1522635497.3374
MEM 686.562500 1522635497.4380
MEM 686.562500 1522635497.5383
MEM 686.562500 1522635497.6402
MEM 686.562500 1522635497.7404
MEM 686.562500 1522635497.8406
MEM 686.562500 1522635497.9410
MEM 686.562500 1522635498.0413
MEM 686.562500 1522635498.1417
MEM 686.562500 1522635498.2421
MEM 686.562500 1522635498.3425
MEM 686.562500 1522635498.4432
MEM 686.562500 1522635498.5439
MEM 686.562500 1522635498.6441
MEM 686.562500 1522635498.7445
MEM 686.562500 1522635498.8448
MEM 686.562500 1522635498.9452
MEM 686.562500 1522635499.0456
MEM 686.562500 1522635499.1459
MEM 686.562500 1522635499.2464
MEM 686.562500 1522635499.3467
MEM 686.562500 1522635499.4477
MEM 686.562500 1522635499.5481
MEM 686.562500 1522635499.6485
MEM 686.562500 1522635499.7489
MEM 686.562500 1522635499.8518
MEM 686.562500 1522635499.9522
MEM 686.562500 1522635500.0526
MEM 686.562500 1522635500.1529
MEM 686.562500 1522635500.2533
MEM 686.562500 1522635500.3554
MEM 686.562500 1522635500.4559
MEM 686.562500 1522635500.5563
MEM 686.562500 1522635500.6566
MEM 686.562500 1522635500.7570
MEM 686.562500 1522635500.8573
MEM 686.562500 1522635500.9577
MEM 686.562500 1522635501.0595
MEM 686.562500 1522635501.1599
MEM 686.562500 1522635501.2603
MEM 686.562500 1522635501.3607
MEM 686.562500 1522635501.4632
MEM 686.562500 1522635501.5637
MEM 686.562500 1522635501.6641
MEM 686.562500 1522635501.7645
MEM 686.562500 1522635501.8649
MEM 686.562500 1522635501.9653
MEM 686.562500 1522635502.0657
MEM 686.562500 1522635502.1662
MEM 686.562500 1522635502.2672
MEM 686.562500 1522635502.3676
MEM 686.562500 1522635502.4681
MEM 686.562500 1522635502.5685
MEM 686.562500 1522635502.6688
MEM 686.562500 1522635502.7691
MEM 686.562500 1522635502.8695
MEM 686.562500 1522635502.9700
MEM 686.562500 1522635503.0703
MEM 686.562500 1522635503.1706
MEM 686.562500 1522635503.2726
MEM 686.562500 1522635503.3730
MEM 686.562500 1522635503.4733
MEM 686.562500 1522635503.5738
MEM 686.562500 1522635503.6742
MEM 686.562500 1522635503.7746
MEM 686.562500 1522635503.8750
MEM 686.562500 1522635503.9754
MEM 686.562500 1522635504.0758
MEM 686.562500 1522635504.1770
MEM 686.562500 1522635504.2774
MEM 686.562500 1522635504.3778
MEM 686.562500 1522635504.4789
MEM 686.562500 1522635504.5792
MEM 686.562500 1522635504.6796
MEM 686.562500 1522635504.7800
MEM 686.562500 1522635504.8804
MEM 686.562500 1522635504.9807
MEM 686.562500 1522635505.0816
MEM 686.562500 1522635505.1820
MEM 686.562500 1522635505.2840
MEM 686.562500 1522635505.3843
MEM 686.562500 1522635505.4847
MEM 686.562500 1522635505.5850
MEM 686.562500 1522635505.6855
MEM 686.562500 1522635505.7874
MEM 686.562500 1522635505.8878
MEM 686.562500 1522635505.9882
MEM 686.562500 1522635506.0886
MEM 686.562500 1522635506.1889
MEM 686.562500 1522635506.2916
MEM 686.562500 1522635506.3920
MEM 686.562500 1522635506.4923
MEM 686.562500 1522635506.5927
MEM 686.562500 1522635506.6949
MEM 686.562500 1522635506.7953
MEM 686.562500 1522635506.8957
MEM 686.562500 1522635506.9962
MEM 686.562500 1522635507.0966
MEM 686.562500 1522635507.2012
MEM 686.562500 1522635507.3016
MEM 686.562500 1522635507.4020
MEM 686.562500 1522635507.5025
MEM 686.562500 1522635507.6029
MEM 686.562500 1522635507.7033
MEM 686.562500 1522635507.8037
MEM 686.562500 1522635507.9041
MEM 686.562500 1522635508.0045
MEM 686.562500 1522635508.1049
MEM 686.562500 1522635508.2061
MEM 686.562500 1522635508.3083
MEM 686.562500 1522635508.4098
MEM 686.562500 1522635508.5103
MEM 686.562500 1522635508.6107
MEM 686.562500 1522635508.7111
MEM 686.562500 1522635508.8115
MEM 686.562500 1522635508.9141
MEM 686.562500 1522635509.0146
MEM 686.562500 1522635509.1150
MEM 686.562500 1522635509.2154
MEM 686.562500 1522635509.3158
MEM 686.562500 1522635509.4161
MEM 686.562500 1522635509.5165
MEM 686.562500 1522635509.6170
MEM 686.562500 1522635509.7173
MEM 686.562500 1522635509.8176
MEM 686.562500 1522635509.9179
MEM 686.562500 1522635510.0183
MEM 686.562500 1522635510.1187
MEM 686.562500 1522635510.2191
MEM 686.562500 1522635510.3199
MEM 686.562500 1522635510.4205
MEM 686.562500 1522635510.5209
MEM 686.562500 1522635510.6213
MEM 686.562500 1522635510.7217
MEM 686.562500 1522635510.8220
MEM 686.562500 1522635510.9225
MEM 686.562500 1522635511.0229
MEM 686.562500 1522635511.1233
MEM 686.562500 1522635511.2237
MEM 686.562500 1522635511.3241
MEM 686.562500 1522635511.4244
MEM 686.562500 1522635511.5248
MEM 686.562500 1522635511.6251
MEM 686.562500 1522635511.7281
MEM 686.562500 1522635511.8331
MEM 686.562500 1522635511.9335
MEM 686.562500 1522635512.0339
MEM 686.562500 1522635512.1343
MEM 686.562500 1522635512.2347
MEM 686.562500 1522635512.3357
MEM 686.562500 1522635512.4360
MEM 686.562500 1522635512.5364
MEM 686.562500 1522635512.6368
MEM 686.562500 1522635512.7375
MEM 686.562500 1522635512.8395
MEM 686.562500 1522635512.9398
MEM 686.562500 1522635513.0402
MEM 686.562500 1522635513.1406
MEM 686.562500 1522635513.2410
MEM 686.562500 1522635513.3413
MEM 686.562500 1522635513.4417
MEM 686.562500 1522635513.5421
MEM 686.562500 1522635513.6425
MEM 686.562500 1522635513.7429
MEM 686.562500 1522635513.8432
MEM 686.562500 1522635513.9436
MEM 686.562500 1522635514.0440
MEM 686.562500 1522635514.1443
MEM 686.562500 1522635514.2463
MEM 686.562500 1522635514.3467
MEM 686.562500 1522635514.4471
MEM 686.562500 1522635514.5474
MEM 686.562500 1522635514.6478
MEM 686.562500 1522635514.7481
MEM 686.562500 1522635514.8485
MEM 686.562500 1522635514.9489
MEM 686.562500 1522635515.0514
MEM 686.562500 1522635515.1518
MEM 686.562500 1522635515.2522
MEM 686.562500 1522635515.3530
MEM 686.562500 1522635515.4557
MEM 686.562500 1522635515.5561
MEM 686.562500 1522635515.6565
MEM 686.562500 1522635515.7568
MEM 686.562500 1522635515.8572
MEM 686.562500 1522635515.9575
MEM 686.562500 1522635516.0579
MEM 686.562500 1522635516.1582
MEM 686.562500 1522635516.2586
MEM 686.562500 1522635516.3591
MEM 686.562500 1522635516.4594
MEM 686.562500 1522635516.5597
MEM 686.562500 1522635516.6601
MEM 686.562500 1522635516.7604
MEM 686.562500 1522635516.8608
MEM 686.562500 1522635516.9610
MEM 686.562500 1522635517.0614
MEM 686.562500 1522635517.1617
MEM 686.562500 1522635517.2623
MEM 686.562500 1522635517.3645
MEM 686.562500 1522635517.4648
MEM 686.562500 1522635517.5652
MEM 686.562500 1522635517.6656
MEM 686.562500 1522635517.7660
MEM 686.562500 1522635517.8663
MEM 686.562500 1522635517.9667
MEM 686.562500 1522635518.0671
MEM 686.562500 1522635518.1674
MEM 686.562500 1522635518.2678
MEM 686.562500 1522635518.3681
MEM 686.562500 1522635518.4685
MEM 686.562500 1522635518.5688
MEM 686.562500 1522635518.6692
MEM 686.562500 1522635518.7720
MEM 686.562500 1522635518.8723
MEM 686.562500 1522635518.9727
MEM 686.562500 1522635519.0743
MEM 686.562500 1522635519.1746
MEM 686.562500 1522635519.2758
MEM 686.562500 1522635519.3762
MEM 686.562500 1522635519.4766
MEM 686.562500 1522635519.5769
MEM 686.562500 1522635519.6773
MEM 686.562500 1522635519.7776
MEM 686.562500 1522635519.8780
MEM 686.562500 1522635519.9789
MEM 686.562500 1522635520.0793
MEM 686.562500 1522635520.1796
MEM 686.562500 1522635520.2800
MEM 686.562500 1522635520.3815
MEM 686.562500 1522635520.4819
MEM 686.562500 1522635520.5821
MEM 686.562500 1522635520.6836
MEM 686.562500 1522635520.7840
MEM 686.562500 1522635520.8844
MEM 686.562500 1522635520.9858
MEM 686.562500 1522635521.0862
MEM 686.562500 1522635521.1891
MEM 686.562500 1522635521.2895
MEM 686.562500 1522635521.3899
MEM 686.562500 1522635521.4903
MEM 686.562500 1522635521.5921
MEM 686.562500 1522635521.6924
MEM 686.562500 1522635521.7928
MEM 686.562500 1522635521.8931
MEM 686.562500 1522635521.9935
MEM 686.562500 1522635522.0939
MEM 686.562500 1522635522.1943
MEM 686.562500 1522635522.2946
MEM 686.562500 1522635522.3950
MEM 686.562500 1522635522.4954
MEM 686.562500 1522635522.5957
MEM 686.562500 1522635522.6970
MEM 686.562500 1522635522.7974
MEM 686.562500 1522635522.8977
MEM 686.562500 1522635522.9982
MEM 686.562500 1522635523.0986
MEM 686.562500 1522635523.1989
MEM 686.562500 1522635523.2993
MEM 686.562500 1522635523.3997
MEM 686.562500 1522635523.5000
MEM 686.562500 1522635523.6018
MEM 686.562500 1522635523.7022
MEM 686.562500 1522635523.8026
MEM 686.562500 1522635523.9030
MEM 686.562500 1522635524.0049
MEM 686.562500 1522635524.1053
MEM 686.562500 1522635524.2056
MEM 686.562500 1522635524.3059
MEM 686.562500 1522635524.4063
MEM 686.562500 1522635524.5075
MEM 686.562500 1522635524.6079
MEM 686.562500 1522635524.7082
MEM 686.562500 1522635524.8086
MEM 686.562500 1522635524.9098
MEM 686.562500 1522635525.0102
MEM 686.562500 1522635525.1106
MEM 686.562500 1522635525.2109
MEM 686.562500 1522635525.3113
MEM 686.562500 1522635525.4130
MEM 686.562500 1522635525.5140
MEM 686.562500 1522635525.6143
MEM 686.562500 1522635525.7182
MEM 686.562500 1522635525.8185
MEM 686.562500 1522635525.9189
MEM 686.562500 1522635526.0192
MEM 686.562500 1522635526.1196
MEM 686.562500 1522635526.2200
MEM 686.562500 1522635526.3204
MEM 686.562500 1522635526.4208
MEM 686.562500 1522635526.5211
MEM 686.562500 1522635526.6217
MEM 686.562500 1522635526.7220
MEM 686.562500 1522635526.8224
MEM 686.562500 1522635526.9228
MEM 686.562500 1522635527.0232
MEM 686.562500 1522635527.1235
MEM 686.562500 1522635527.2239
MEM 686.562500 1522635527.3255
MEM 686.562500 1522635527.4259
MEM 686.562500 1522635527.5262
MEM 686.562500 1522635527.6266
MEM 686.562500 1522635527.7270
MEM 686.562500 1522635527.8273
MEM 686.562500 1522635527.9293
MEM 686.562500 1522635528.0297
MEM 686.562500 1522635528.1300
MEM 686.562500 1522635528.2303
MEM 686.562500 1522635528.3327
MEM 686.562500 1522635528.4331
MEM 686.562500 1522635528.5344
MEM 686.562500 1522635528.6359
MEM 686.562500 1522635528.7362
MEM 686.562500 1522635528.8366
MEM 686.562500 1522635528.9369
MEM 686.562500 1522635529.0373
MEM 686.562500 1522635529.1377
MEM 686.562500 1522635529.2380
MEM 686.562500 1522635529.3383
MEM 686.562500 1522635529.4386
MEM 686.562500 1522635529.5398
MEM 686.562500 1522635529.6404
MEM 686.562500 1522635529.7407
MEM 686.562500 1522635529.8410
MEM 686.562500 1522635529.9414
MEM 686.562500 1522635530.0417
MEM 686.562500 1522635530.1468
MEM 686.562500 1522635530.2471
MEM 686.562500 1522635530.3475
MEM 686.562500 1522635530.4477
MEM 686.562500 1522635530.5481
MEM 686.562500 1522635530.6485
MEM 686.562500 1522635530.7489
MEM 686.562500 1522635530.8499
MEM 686.562500 1522635530.9506
MEM 686.562500 1522635531.0510
MEM 686.562500 1522635531.1513
MEM 686.562500 1522635531.2517
MEM 686.562500 1522635531.3528
MEM 686.562500 1522635531.4537
MEM 686.562500 1522635531.5544
MEM 686.562500 1522635531.6548
MEM 686.562500 1522635531.7581
MEM 686.562500 1522635531.8607
MEM 686.562500 1522635531.9611
MEM 686.562500 1522635532.0626
MEM 686.562500 1522635532.1630
MEM 686.562500 1522635532.2633
MEM 686.562500 1522635532.3637
MEM 686.562500 1522635532.4640
MEM 686.562500 1522635532.5644
MEM 686.562500 1522635532.6657
MEM 686.562500 1522635532.7661
MEM 686.562500 1522635532.8665
MEM 686.562500 1522635532.9669
MEM 686.562500 1522635533.0673
MEM 686.562500 1522635533.1681
MEM 686.562500 1522635533.2685
MEM 686.562500 1522635533.3688
MEM 686.562500 1522635533.4716
MEM 686.562500 1522635533.5719
MEM 686.562500 1522635533.6723
MEM 686.562500 1522635533.7745
MEM 686.562500 1522635533.8749
MEM 686.562500 1522635533.9753
MEM 686.562500 1522635534.0757
MEM 686.562500 1522635534.1760
MEM 686.562500 1522635534.2764
MEM 686.562500 1522635534.3767
MEM 686.562500 1522635534.4771
MEM 686.562500 1522635534.5774
MEM 686.562500 1522635534.6778
MEM 686.562500 1522635534.7782
MEM 686.562500 1522635534.8786
MEM 686.562500 1522635534.9809
MEM 686.562500 1522635535.0813
MEM 686.562500 1522635535.1817
MEM 686.562500 1522635535.2821
MEM 686.562500 1522635535.3825
MEM 686.562500 1522635535.4829
MEM 686.562500 1522635535.5833
MEM 686.562500 1522635535.6846
MEM 686.562500 1522635535.7850
MEM 686.562500 1522635535.8854
MEM 686.562500 1522635535.9873
MEM 686.562500 1522635536.0877
MEM 686.562500 1522635536.1910
MEM 686.562500 1522635536.2914
MEM 686.562500 1522635536.3919
MEM 686.562500 1522635536.4922
MEM 686.562500 1522635536.5925
MEM 686.562500 1522635536.6929
MEM 686.562500 1522635536.7933
MEM 686.562500 1522635536.8938
MEM 686.562500 1522635536.9995
MEM 686.562500 1522635537.0998
MEM 686.562500 1522635537.2012
MEM 686.562500 1522635537.3027
MEM 686.562500 1522635537.4030
MEM 686.562500 1522635537.5034
MEM 686.562500 1522635537.6038
MEM 686.562500 1522635537.7041
MEM 686.562500 1522635537.8045
MEM 686.562500 1522635537.9049
MEM 686.562500 1522635538.0052
MEM 686.562500 1522635538.1056
MEM 686.562500 1522635538.2060
MEM 686.562500 1522635538.3063
MEM 686.562500 1522635538.4067
MEM 686.562500 1522635538.5071
MEM 686.562500 1522635538.6075
MEM 686.562500 1522635538.7079
MEM 686.562500 1522635538.8083
MEM 686.562500 1522635538.9086
MEM 686.562500 1522635539.0090
MEM 686.562500 1522635539.1093
MEM 686.562500 1522635539.2097
MEM 686.562500 1522635539.3101
MEM 686.562500 1522635539.4103
MEM 686.562500 1522635539.5107
MEM 686.562500 1522635539.6110
MEM 686.562500 1522635539.7114
MEM 686.562500 1522635539.8117
MEM 686.562500 1522635539.9120
MEM 686.562500 1522635540.0133
MEM 686.562500 1522635540.1137
MEM 686.562500 1522635540.2140
MEM 686.562500 1522635540.3166
MEM 686.562500 1522635540.4169
MEM 686.562500 1522635540.5173
MEM 686.562500 1522635540.6176
MEM 686.562500 1522635540.7180
MEM 686.562500 1522635540.8183
MEM 686.562500 1522635540.9187
MEM 686.562500 1522635541.0191
MEM 686.562500 1522635541.1209
MEM 686.562500 1522635541.2212
MEM 686.562500 1522635541.3216
MEM 686.562500 1522635541.4220
MEM 686.562500 1522635541.5242
MEM 686.562500 1522635541.6246
MEM 686.562500 1522635541.7250
MEM 686.562500 1522635541.8253
MEM 686.562500 1522635541.9256
MEM 686.562500 1522635542.0273
MEM 686.562500 1522635542.1277
MEM 686.562500 1522635542.2280
MEM 686.562500 1522635542.3284
MEM 686.562500 1522635542.4307
MEM 686.562500 1522635542.5314
MEM 686.562500 1522635542.6318
MEM 686.562500 1522635542.7351
MEM 686.562500 1522635542.8355
MEM 686.562500 1522635542.9363
MEM 686.562500 1522635543.0380
MEM 686.562500 1522635543.1383
MEM 686.562500 1522635543.2388
MEM 686.562500 1522635543.3391
MEM 686.562500 1522635543.4395
MEM 686.562500 1522635543.5403
MEM 686.562500 1522635543.6407
MEM 686.562500 1522635543.7411
MEM 686.562500 1522635543.8414
MEM 686.562500 1522635543.9426
MEM 686.562500 1522635544.0429
MEM 686.562500 1522635544.1444
MEM 686.562500 1522635544.2448
MEM 686.562500 1522635544.3452
MEM 686.562500 1522635544.4456
MEM 686.562500 1522635544.5468
MEM 686.562500 1522635544.6472
MEM 686.562500 1522635544.7476
MEM 686.562500 1522635544.8486
MEM 686.562500 1522635544.9502
MEM 686.562500 1522635545.0518
MEM 686.562500 1522635545.1521
MEM 686.562500 1522635545.2538
MEM 686.562500 1522635545.3542
MEM 686.562500 1522635545.4547
MEM 686.562500 1522635545.5550
MEM 686.562500 1522635545.6553
MEM 686.562500 1522635545.7571
MEM 686.562500 1522635545.8574
MEM 686.562500 1522635545.9578
MEM 686.562500 1522635546.0582
MEM 686.562500 1522635546.1585
MEM 686.562500 1522635546.2589
MEM 686.562500 1522635546.3593
MEM 686.562500 1522635546.4597
MEM 686.562500 1522635546.5601
MEM 686.562500 1522635546.6605
MEM 686.562500 1522635546.7608
MEM 686.562500 1522635546.8612
MEM 686.562500 1522635546.9615
MEM 686.562500 1522635547.0619
MEM 686.562500 1522635547.1626
MEM 686.562500 1522635547.2630
MEM 686.562500 1522635547.3633
MEM 686.562500 1522635547.4637
MEM 686.562500 1522635547.5641
MEM 686.562500 1522635547.6644
MEM 686.562500 1522635547.7648
MEM 686.562500 1522635547.8657
MEM 686.562500 1522635547.9676
MEM 686.562500 1522635548.0679
MEM 686.562500 1522635548.1683
MEM 686.562500 1522635548.2687
MEM 686.562500 1522635548.3690
MEM 686.562500 1522635548.4694
MEM 686.562500 1522635548.5697
MEM 686.562500 1522635548.6718
MEM 686.562500 1522635548.7722
MEM 686.562500 1522635548.8735
MEM 686.562500 1522635548.9739
MEM 686.562500 1522635549.0751
MEM 686.562500 1522635549.1784
MEM 686.562500 1522635549.2788
MEM 686.562500 1522635549.3791
MEM 686.562500 1522635549.4795
MEM 686.562500 1522635549.5799
MEM 686.562500 1522635549.6803
MEM 686.562500 1522635549.7807
MEM 686.562500 1522635549.8810
MEM 686.562500 1522635549.9839
MEM 686.562500 1522635550.0940
MEM 686.562500 1522635550.1959
MEM 686.562500 1522635550.2963
MEM 686.562500 1522635550.3987
MEM 686.562500 1522635550.4991
MEM 686.562500 1522635550.5995
MEM 686.562500 1522635550.6999
MEM 686.562500 1522635550.8011
MEM 686.562500 1522635550.9015
MEM 686.562500 1522635551.0030
MEM 686.562500 1522635551.1034
MEM 686.562500 1522635551.2037
MEM 686.562500 1522635551.3041
MEM 686.562500 1522635551.4044
MEM 686.562500 1522635551.5048
MEM 686.562500 1522635551.6052
MEM 686.562500 1522635551.7056
MEM 686.562500 1522635551.8060
MEM 686.562500 1522635551.9063
MEM 686.562500 1522635552.0066
MEM 686.562500 1522635552.1070
MEM 686.562500 1522635552.2074
MEM 686.562500 1522635552.3079
MEM 686.562500 1522635552.4083
MEM 686.562500 1522635552.5086
MEM 686.562500 1522635552.6090
MEM 686.562500 1522635552.7094
MEM 686.562500 1522635552.8108
MEM 686.562500 1522635552.9118
MEM 686.562500 1522635553.0122
MEM 686.562500 1522635553.1126
MEM 686.562500 1522635553.2129
MEM 686.562500 1522635553.3133
MEM 686.562500 1522635553.4137
MEM 686.562500 1522635553.5140
MEM 686.562500 1522635553.6143
MEM 686.562500 1522635553.7171
MEM 686.562500 1522635553.8183
MEM 686.562500 1522635553.9194
MEM 686.562500 1522635554.0208
MEM 686.562500 1522635554.1211
MEM 686.562500 1522635554.2235
MEM 686.562500 1522635554.3238
MEM 686.562500 1522635554.4242
MEM 686.562500 1522635554.5246
MEM 686.562500 1522635554.6249
MEM 686.562500 1522635554.7269
MEM 686.562500 1522635554.8272
MEM 686.562500 1522635554.9276
MEM 686.562500 1522635555.0296
MEM 686.562500 1522635555.1300
MEM 686.562500 1522635555.2303
MEM 686.562500 1522635555.3307
MEM 686.562500 1522635555.4310
MEM 686.562500 1522635555.5314
MEM 686.562500 1522635555.6318
MEM 686.562500 1522635555.7321
MEM 686.562500 1522635555.8325
MEM 686.562500 1522635555.9328
MEM 686.562500 1522635556.0332
MEM 686.562500 1522635556.1342
MEM 686.562500 1522635556.2346
MEM 686.562500 1522635556.3349
MEM 686.562500 1522635556.4353
MEM 686.562500 1522635556.5357
MEM 686.562500 1522635556.6373
MEM 686.562500 1522635556.7378
MEM 686.562500 1522635556.8382
MEM 686.562500 1522635556.9386
MEM 686.562500 1522635557.0389
MEM 686.562500 1522635557.1393
MEM 686.562500 1522635557.2396
MEM 686.562500 1522635557.3399
MEM 686.562500 1522635557.4409
MEM 686.562500 1522635557.5412
MEM 686.562500 1522635557.6416
MEM 686.562500 1522635557.7420
MEM 686.562500 1522635557.8423
MEM 686.562500 1522635557.9450
MEM 686.562500 1522635558.0453
MEM 686.562500 1522635558.1456
MEM 686.562500 1522635558.2460
MEM 686.562500 1522635558.3462
MEM 686.562500 1522635558.4465
MEM 686.562500 1522635558.5469
MEM 686.562500 1522635558.6473
MEM 686.562500 1522635558.7476
MEM 686.562500 1522635558.8499
MEM 686.562500 1522635558.9515
MEM 686.562500 1522635559.0519
MEM 686.562500 1522635559.1523
MEM 686.562500 1522635559.2526
MEM 686.562500 1522635559.3530
MEM 686.562500 1522635559.4533
MEM 686.562500 1522635559.5537
MEM 686.562500 1522635559.6540
MEM 686.562500 1522635559.7543
MEM 686.562500 1522635559.8547
MEM 686.562500 1522635559.9551
MEM 686.562500 1522635560.0554
MEM 686.562500 1522635560.1574
MEM 686.562500 1522635560.2578
MEM 686.562500 1522635560.3582
MEM 686.562500 1522635560.4602
MEM 686.562500 1522635560.5605
MEM 686.562500 1522635560.6609
MEM 686.562500 1522635560.7613
